dataset,epoch,train_loss,val_loss,val_mIoU,val_veg_IoU,val_F1,val_Accuracy,lr
vaihingen,29,0.14343385611261641,0.16795650124549866,0.8693669251971774,0.8493638051251515,0.9185470190032975,0.9318692207336425,0.0008064535268264883
vaihingen,30,0.14405617321500128,0.1689993441104889,0.869667819812755,0.8522390203619998,0.9202257494774503,0.9316230773925781,0.0007938926261462367
vaihingen,31,0.1426577329265405,0.16624274849891663,0.8708649254853282,0.852265558953378,0.9202412200925987,0.9325042724609375,0.0007810416889260654
vaihingen,32,0.13852686476633416,0.16629210114479065,0.8706244431805731,0.8519758444122982,0.9200723076198246,0.9323724746704102,0.0007679133974894983
vaihingen,33,0.1364327294300802,0.1674031764268875,0.8701911599150296,0.8524777543834107,0.9203649030237929,0.9319709777832031,0.0007545207078751857
vaihingen,34,0.13823129847553206,0.1650271862745285,0.8715462274511063,0.853047073973327,0.9206966039391677,0.9328839302062988,0.0007408768370508577
vaihingen,35,0.13563029125610493,0.16423386335372925,0.8723441563028029,0.8541913157019253,0.9213626538624591,0.933290958404541,0.0007269952498697734
vaihingen,36,0.13555206145559037,0.16374711692333221,0.8728874732224969,0.8551366830980601,0.9219123214899618,0.9335416793823242,0.0007128896457825364
vaihingen,37,0.13422610902267954,0.16342255473136902,0.8729806738215166,0.8551643332158598,0.9219283897437416,0.9336061477661133,0.0006985739453173903
vaihingen,38,0.13339226049666078,0.16204717755317688,0.8734569466992583,0.8549741861946428,0.9218178803324115,0.9339908599853516,0.0006840622763423391
vaihingen,39,0.13167471290560243,0.16393892467021942,0.8729087079236684,0.8559468943707141,0.9223829593043775,0.9334314346313477,0.0006693689601226458
vaihingen,40,0.1328434307382714,0.16158808767795563,0.8735663204175614,0.854939153132141,0.9217975173886875,0.9340784072875976,0.0006545084971874737
vaihingen,41,0.13129829481151534,0.1619562804698944,0.8735219240029161,0.8551632734905271,0.9219277739166539,0.9340080261230469,0.0006394955530196147
vaihingen,42,0.12962812176032096,0.16138222813606262,0.8740307841753662,0.8557940553647599,0.9222942091993628,0.9342830657958985,0.0006243449435824273
vaihingen,43,0.12794239328514714,0.16121865808963776,0.874654901665403,0.8573548007526847,0.9231998112641112,0.9344941139221191,0.0006090716206982714
vaihingen,44,0.12819268957058094,0.15975423157215118,0.8749231633080323,0.8564546097031964,0.9226776730513475,0.9348388671875,0.0005936906572928625
vaihingen,45,0.12784600498513404,0.16149702668190002,0.8743939835379385,0.8572434186825219,0.92313523371172,0.9343198776245117,0.0005782172325201156
vaihingen,46,0.12683783258710588,0.16043582558631897,0.8744936240340765,0.8561257158052398,0.9224867782555647,0.9345730781555176,0.0005626666167821523
vaihingen,47,0.12616356642720122,0.1596047282218933,0.8753700000390061,0.8578199476908173,0.9234694123691018,0.9349472999572754,0.0005470541566592572
vaihingen,48,0.12522749204813324,0.1582389771938324,0.8758643977263765,0.8575411444444071,0.9233078330557235,0.9353598594665528,0.0005313952597646569
vaihingen,49,0.12581208015080564,0.15846200287342072,0.8762382896085651,0.8590410142290442,0.9241765056865019,0.935393238067627,0.0005157053795390643
vaihingen,50,0.1241439614699494,0.15928949415683746,0.8747205723203175,0.855176938303133,0.9219357147521833,0.9349064826965332,0.0005000000000000002
vaihingen,51,0.1254134081905673,0.1594850718975067,0.8757545221500711,0.859073698138571,0.9241954194701728,0.9350338935852051,0.00048429462046093607
vaihingen,52,0.12507295913948036,0.15778149664402008,0.876175910122751,0.857584047854749,0.9233327007142844,0.9355855941772461,0.0004686047402353435
vaihingen,53,0.12239106434472599,0.15804196894168854,0.8767763727665294,0.8594387804049911,0.9244066429740729,0.935726261138916,0.000452945843340743
vaihingen,54,0.1228764669865555,0.15740814805030823,0.8766899298087858,0.8584132917344136,0.9238131211742212,0.9358299255371094,0.00043733338321784806
vaihingen,55,0.1238139075059328,0.15755578875541687,0.876883501971734,0.8595619148169785,0.9244778654241025,0.9357855796813965,0.0004217827674798847
vaihingen,56,0.12194707494529879,0.15702275931835175,0.8772073413053715,0.8596295081308706,0.9245169582137804,0.9360137939453125,0.00040630934270713783
vaihingen,57,0.12079743610590882,0.15702441334724426,0.8769160488720193,0.8585014717823364,0.9238641828558984,0.9359840393066406,0.000390928379301729
vaihingen,58,0.1211494185169291,0.15772145986557007,0.8770049265715538,0.8600405620473542,0.9247546312653571,0.9357993125915527,0.0003756550564175727
vaihingen,59,0.12008429823084647,0.15660545229911804,0.8772006898016178,0.8588949713311474,0.9240919842997866,0.9361303329467774,0.00036050444698038553
vaihingen,60,0.12029483678363125,0.1560225635766983,0.8777160919084592,0.860154019234502,0.9248202141761099,0.936305046081543,0.00034549150281252655
vaihingen,61,0.11967712256664075,0.15615427494049072,0.8776559781235973,0.8599465827802323,0.9247003013331614,0.9362943649291993,0.0003306310398773544
vaihingen,62,0.11924108557449364,0.1562674343585968,0.8773774699229321,0.8589733636395473,0.9241373549945079,0.9362492561340332,0.00031593772365766127
vaihingen,63,0.11965306080091073,0.156428262591362,0.8777058473679338,0.8607177228563493,0.925145939422858,0.936207389831543,0.0003014260546826097
vaihingen,64,0.11849189239629307,0.15564803779125214,0.8779363959305424,0.8599543074349906,0.9247047672057372,0.936501407623291,0.0002871103542174637
vaihingen,65,0.11858343120132174,0.1560050994157791,0.877805343837712,0.8599583776961571,0.9247071203403456,0.9364032745361328,0.0002730047501302267
vaihingen,66,0.11755568672966513,0.15630345046520233,0.877816442792942,0.8605689078523447,0.9250599687228996,0.9363122940063476,0.00025912316294914234
vaihingen,67,0.11705993407446405,0.15559108555316925,0.8782977364186918,0.8610385237646084,0.9253312199285951,0.9365918159484863,0.0002454792921248144
vaihingen,68,0.11783830442043565,0.1548791229724884,0.8787898032148211,0.8613463878847347,0.9255089686595983,0.9369053840637207,0.00023208660251050164
vaihingen,69,0.11745656892564726,0.15465876460075378,0.8788937132560373,0.8614160138578115,0.9255491598275384,0.9369709014892578,0.00021895831107393473
vaihingen,70,0.11761471337598303,0.15474388003349304,0.878713064225116,0.86076010412593,0.9251704206440537,0.9369451522827148,0.00020610737385376356
vaihingen,71,0.11718668020474984,0.15563002228736877,0.8785008808311385,0.8616810339263862,0.9257021135452556,0.9366393089294434,0.00019354647317351177
vaihingen,72,0.1173583973916421,0.1552722156047821,0.8783427300022122,0.8600210738541646,0.9247433654846803,0.9367934226989746,0.0001812880051256552
vaihingen,73,0.11785348402972547,0.15468762814998627,0.8789276839357807,0.8612844075237085,0.9254731883447938,0.9370176315307617,0.00016934406733817422
vaihingen,74,0.11584294629022941,0.1549430787563324,0.8789565991652728,0.8618799695186147,0.9258168986494355,0.9369424819946289,0.0001577264470356557
vaihingen,75,0.11528454489589478,0.15490005910396576,0.8786813224689298,0.8605630680558635,0.9250565947813654,0.9369545936584472,0.00014644660940672634
vaihingen,76,0.11549213287993247,0.15479038655757904,0.8789461896740913,0.8613504385155494,0.9255113069438845,0.9370204925537109,0.0001355156862892944
vaihingen,77,0.11617213978160242,0.15565885603427887,0.8785159523548911,0.8615941083620895,0.9256519501129674,0.9366640090942383,0.00012494446518477025
vaihingen,78,0.11606045580983902,0.15484198927879333,0.8789323551496119,0.8613338814470369,0.9255017490762263,0.9370129585266114,0.00011474337861210548
vaihingen,79,0.11485337165201673,0.15461298823356628,0.879061592649284,0.8614432689130754,0.9255648918229832,0.9370907783508301,0.00010492249381215483
vaihingen,80,0.11555735318001753,0.15463963150978088,0.8792012968955484,0.8620184314617282,0.9258967762043295,0.9371005058288574,9.549150281252637e-05
vaihingen,81,0.11434601224172189,0.1545346975326538,0.8793075866356247,0.8621231112403822,0.9259571572215887,0.9371620178222656,8.645971286271918e-05
vaihingen,82,0.11463746109179088,0.15444472432136536,0.8793294750134357,0.8618751458223879,0.9258141156846462,0.9372183799743652,7.78360372489926e-05
vaihingen,83,0.11421180123127765,0.15455180406570435,0.8792658796875671,0.8617774253047338,0.9257577340789583,0.9371872901916504,6.962898649802815e-05
vaihingen,84,0.1151314672105801,0.1546696275472641,0.8792507677062742,0.8619178408261344,0.9258387474752385,0.9371532440185547,6.184665997806824e-05
vaihingen,85,0.11468908551687039,0.15461958944797516,0.8792173099872942,0.8617728269232221,0.9257550808144445,0.937152099609375,5.449673790581613e-05
vaihingen,86,0.1138414098239093,0.15458518266677856,0.8792123323250374,0.8616884744383696,0.9257064071348694,0.937162208557129,4.758647376699034e-05
vaihingen,87,0.11448586079644861,0.15451553463935852,0.8791748961470683,0.8615018534848353,0.9255987060899841,0.9371651649475098,4.112268715800956e-05
vaihingen,88,0.11465244818918453,0.15448881685733795,0.879159822166766,0.8613968495210156,0.9255380976310074,0.9371713638305664,3.511175705587434e-05
vaihingen,89,0.11475900555989757,0.15443524718284607,0.8792675493518101,0.8617035419278325,0.9257151018099483,0.9372006416320801,2.9559615522887284e-05
vaihingen,90,0.11464309238869211,0.1545676440000534,0.8792980532267896,0.8620380749399484,0.925908107402959,0.9371686935424804,2.447174185242324e-05
vaihingen,91,0.114377970095747,0.15468953549861908,0.8792796736976454,0.8621625425027021,0.9259799000617596,0.937135124206543,1.9853157161528526e-05
vaihingen,92,0.11500340001368374,0.154587060213089,0.8793035369077774,0.8620891604823796,0.9259375746100718,0.9371644973754882,1.570841943568452e-05
vaihingen,93,0.11403697025701866,0.15452170372009277,0.8793190590537157,0.862008357593541,0.9258909650734333,0.9371890068054199,1.204161903062634e-05
vaihingen,94,0.11398803535270395,0.15450026094913483,0.8793287916172015,0.8619551257457763,0.9258602571321733,0.9372048377990723,8.85637463565564e-06
vaihingen,95,0.11430863281769782,0.1544765681028366,0.879289993272469,0.8618101661993242,0.925776625184739,0.9371997833251953,6.155829702431171e-06
vaihingen,96,0.11379284874437759,0.15446774661540985,0.8792728727294274,0.8617275577290948,0.9257289598057152,0.9372006416320801,3.942649342761118e-06
vaihingen,97,0.114665433625627,0.15446439385414124,0.8792748436987943,0.8617103207431579,0.9257190134705598,0.9372049331665039,2.2190176984600023e-06
vaihingen,98,0.11380721674942822,0.15446457266807556,0.8792776045275494,0.8617100037574238,0.9257188305571381,0.93720703125,9.866357858642206e-07
vaihingen,99,0.11451316333335379,0.15446239709854126,0.8792778930608063,0.861711884935941,0.925719916071322,0.9372069358825683,2.467198171342e-07
vaihingen,100,0.11312924927065832,0.15446287393569946,0.879276743489845,0.86171076328543,0.9257192688350118,0.9372062683105469,0.0
