box_count,box_mask_accuracy,box_mask_f1,box_mask_iou,dataset,latency_ms,model,normalized1000_box_count,params_M,perturbation,pixel_box_count,round_index,sample,strength
1,0.6302947998046875,0.7707844547037009,0.6270539431861036,zijinshan,600.1928689993292,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,6,2024_omap_2024_000033,0.85
1,0.6873512268066406,0.8119089091914693,0.6833726096194708,zijinshan,601.2608380005986,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,7,2024_omap_2024_000011,0.85
1,0.8664512634277344,0.9284158826813015,0.8663957104966894,zijinshan,600.0692190000336,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,8,2024_omap_2024_000054,0.85
1,0.47531890869140625,0.6376984147889809,0.4681037016412208,zijinshan,600.8544289998099,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,9,2024_omap_2024_000012,0.85
1,0.9011955261230469,0.9480088562189245,0.9011566892203892,zijinshan,600.3554180006176,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,10,2024_omap_2024_000029,0.85
1,0.577484130859375,0.7261696383540511,0.5700677737149777,zijinshan,602.747936999549,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,11,2024_omap_2024_000025,0.85
1,0.9080924987792969,0.9516271841853238,0.9077182943224517,zijinshan,599.5342290007102,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,12,2024_omap_2024_000016,0.85
1,0.21662139892578125,0.3302830084074173,0.19780777824653512,zijinshan,600.2354980000746,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,13,2024_omap_2024_000058,0.85
1,0.8961257934570312,0.9447344493334848,0.8952575479572722,zijinshan,598.9244989996223,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,14,2024_omap_2024_000010,0.85
1,0.9301223754882812,0.9637780888878342,0.9300885057076449,zijinshan,602.5687670007756,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,15,2024_omap_2024_000014,0.85
1,0.3756675720214844,0.5367862449586075,0.36685429118551616,zijinshan,638.1327740000415,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,16,2024_omap_2024_000018,0.85
1,0.8704643249511719,0.9305152272266864,0.8700593509281475,zijinshan,603.6314770008175,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,17,2024_omap_2024_000047,0.85
1,0.46657562255859375,0.3809587051990367,0.23529894291292294,zijinshan,623.0060400002913,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,18,2024_omap_2024_000001,0.85
1,0.8111000061035156,0.8922105767242411,0.8053972695333684,zijinshan,602.1047280000857,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,19,2024_omap_2024_000045,0.85
1,0.9507408142089844,0.9746595732572447,0.9505716812059086,zijinshan,600.7870380008171,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,20,2024_omap_2024_000026,0.85
1,0.8228721618652344,0.9020683895161103,0.8216070845419444,zijinshan,612.6132040008088,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,21,2024_omap_2024_000003,0.85
1,0.9533538818359375,0.9761041194403189,0.9533236122668661,zijinshan,598.7102590006543,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,22,2024_omap_2024_000015,0.85
2,0.16168212890625,0.24769612071916636,0.14135454680430418,zijinshan,819.9520070002109,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,23,2024_omap_2024_000000,0.85
1,0.43788909912109375,0.3470087742621643,0.20992777750969133,zijinshan,600.3301589998955,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,24,2024_omap_2024_000062,0.85
1,0.061122894287109375,0.11001464499448553,0.058209257919971835,zijinshan,637.2722140004043,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,25,2024_omap_2024_000035,0.85
1,0.8595123291015625,0.9155959938578598,0.8443310691143339,zijinshan,600.6042380004146,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,26,2024_omap_2024_000036,0.85
1,0.4983940124511719,0.3604083876082864,0.21981594982823172,zijinshan,623.2128089995967,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,27,2024_omap_2024_000061,0.85
2,0.2738151550292969,0.40435551244543877,0.2534120323162601,zijinshan,817.1502779996445,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,28,2024_omap_2024_000053,0.85
1,0.928619384765625,0.9629273008967029,0.9285051103257236,zijinshan,601.2415380000675,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,29,2024_omap_2024_000038,0.85
1,0.9240913391113281,0.9604336215792749,0.9238790725786399,zijinshan,599.1286190001119,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,30,2024_omap_2024_000031,0.85
0,0.98089599609375,0.0,0.0,zijinshan,381.61476900040725,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,0,31,2024_omap_2024_000002,0.85
1,0.7814216613769531,0.8750340772534061,0.7778316298835244,zijinshan,602.0327380001618,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,32,2024_omap_2024_000051,0.85
2,0.8195152282714844,0.18187477304559838,0.10003423875827437,zijinshan,869.243889000245,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,33,2024_omap_2024_000060,0.85
2,0.6243400573730469,0.3892028010196803,0.24162123032375318,zijinshan,831.0599030000958,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,34,2024_omap_2024_000056,0.85
1,0.5576324462890625,0.7094653505035827,0.5497452941541903,zijinshan,602.7369470002668,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,35,2024_omap_2024_000055,0.85
1,0.9479026794433594,0.9732472198225622,0.9478885653997169,zijinshan,601.8414379996102,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,36,2024_omap_2024_000030,0.85
1,0.18610382080078125,0.14263785191316997,0.07679592914074061,zijinshan,647.4484210002629,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,37,2024_omap_2024_000009,0.85
2,0.7086601257324219,0.48138364694458213,0.3169883203062119,zijinshan,853.5198950003178,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,38,2024_omap_2024_000057,0.85
1,0.9259986877441406,0.9612163499505183,0.925328724518076,zijinshan,600.9508679999271,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,39,2024_omap_2024_000044,0.85
1,0.8502616882324219,0.5703997986231956,0.3989925281724645,zijinshan,645.8878919993367,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,40,2024_omap_2024_000064,0.85
2,0.5545768737792969,0.7079758007437845,0.5479586227187909,zijinshan,831.1065540001437,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,41,2024_omap_2024_000046,0.85
1,0.927215576171875,0.962115195221908,0.9269961278868669,zijinshan,599.0904880000016,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,42,2024_omap_2024_000013,0.85
1,0.8979530334472656,0.0,0.0,zijinshan,648.5147399998823,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,43,2024_omap_2024_000065,0.85
1,0.4583702087402344,0.6231910596615261,0.4526343789635192,zijinshan,600.2264979997562,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,44,2024_omap_2024_000050,0.85
1,0.428741455078125,0.5944976983482264,0.42297881522467884,zijinshan,597.4546500001452,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,45,2024_omap_2024_000023,0.85
2,0.8798599243164062,0.11508850800786738,0.061057778307793215,zijinshan,883.5154839998722,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,46,2024_omap_2024_000063,0.85
1,0.9530181884765625,0.97580039847996,0.9527443645083933,zijinshan,607.274265000342,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,47,2024_omap_2024_000028,0.85
1,0.9068489074707031,0.950773603733457,0.906166302255252,zijinshan,602.4163669999325,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,48,2024_omap_2024_000007,0.85
1,0.9644241333007812,0.9818702809464934,0.9643862295457583,zijinshan,603.0015169999388,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,49,2024_omap_2024_000043,0.85
1,0.96807861328125,0.9837804310745852,0.96807861328125,zijinshan,612.3254840003938,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,50,2024_omap_2024_000037,0.85
1,0.6428451538085938,0.7783632791231684,0.6371479064287596,zijinshan,601.9308679997266,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,51,2024_omap_2024_000034,0.85
1,0.8628196716308594,0.9262128073440428,0.862566450483641,zijinshan,599.8055280006156,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,52,2024_omap_2024_000041,0.85
1,0.7011070251464844,0.7444763678225393,0.5929608561261331,zijinshan,601.7958980000913,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,53,2024_omap_2024_000048,0.85
1,0.9650611877441406,0.9822199876147528,0.9650611877441406,zijinshan,600.6322980001642,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,54,2024_omap_2024_000042,0.85
1,0.9452743530273438,0.971802028461357,0.945150696034838,zijinshan,600.963027999569,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,55,2024_omap_2024_000020,0.85
1,0.4146385192871094,0.1788770153630463,0.09822346808648179,zijinshan,621.7937609999353,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,56,2024_omap_2024_000006,0.85
1,0.7018013000488281,0.8229346223280277,0.6991409635679262,zijinshan,601.5554779996819,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,57,2024_omap_2024_000032,0.85
1,0.4160308837890625,0.579062567024313,0.40752150910097185,zijinshan,600.72936799952,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,58,2024_omap_2024_000024,0.85
1,0.4952735900878906,0.6555396747294402,0.48758573414765444,zijinshan,602.3167870007455,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,59,2024_omap_2024_000022,0.85
1,0.9681816101074219,0.9838336108166149,0.9681816101074219,zijinshan,611.9976440004393,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,60,2024_omap_2024_000040,0.85
1,0.6999359130859375,0.8232534311214172,0.6996013014985565,zijinshan,602.737057000013,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,61,2024_omap_2024_000004,0.85
1,0.8343887329101562,0.9093043758016871,0.8336921462117788,zijinshan,600.3800180005783,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,62,2024_omap_2024_000008,0.85
1,0.5627861022949219,0.6209323477369317,0.4502551754571094,zijinshan,602.4178569996366,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,63,2024_omap_2024_000052,0.85
1,0.8913955688476562,0.942459274829217,0.8911801242236025,zijinshan,600.74615800022,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,64,2024_omap_2024_000027,0.85
1,0.280914306640625,0.4187966725659351,0.26485946829213125,zijinshan,601.8762579997201,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,65,2024_omap_2024_000049,0.85
1,0.9009971618652344,0.9478615668650845,0.9008905454017765,zijinshan,602.8846469998825,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,66,2024_omap_2024_000039,0.85
1,0.9460792541503906,0.9722792587667948,0.9460539422412707,zijinshan,601.8711379992965,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,67,2024_omap_2024_000019,0.85
1,0.13859176635742188,0.20774873959309118,0.11591496358938219,zijinshan,600.8905380003853,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,1,2024_omap_2024_000005,1.15
1,0.8882522583007812,0.9405079589441148,0.8876970496227689,zijinshan,603.3728169995811,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,2,2024_omap_2024_000021,1.15
2,0.8192634582519531,0.10664655416234563,0.056326807018941584,zijinshan,865.8050799995181,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,3,2024_omap_2024_000059,1.15
1,0.2608795166015625,0.3905510820332159,0.24266137164924678,zijinshan,602.8613669996048,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,4,2024_omap_2024_000066,1.15
1,0.9068107604980469,0.9506192554380674,0.9058859335511311,zijinshan,602.1208779993685,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,5,2024_omap_2024_000017,1.15
1,0.6302947998046875,0.7707844547037009,0.6270539431861036,zijinshan,602.6039580001452,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,6,2024_omap_2024_000033,1.15
1,0.6873512268066406,0.8119089091914693,0.6833726096194708,zijinshan,599.1661280004337,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,7,2024_omap_2024_000011,1.15
1,0.8664512634277344,0.9284158826813015,0.8663957104966894,zijinshan,600.2763879996564,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,8,2024_omap_2024_000054,1.15
1,0.47531890869140625,0.6376984147889809,0.4681037016412208,zijinshan,600.0823980002679,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,9,2024_omap_2024_000012,1.15
1,0.9011955261230469,0.9480088562189245,0.9011566892203892,zijinshan,602.7970069999355,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,10,2024_omap_2024_000029,1.15
1,0.577484130859375,0.7261696383540511,0.5700677737149777,zijinshan,601.4923479997378,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,11,2024_omap_2024_000025,1.15
1,0.9080924987792969,0.9516271841853238,0.9077182943224517,zijinshan,602.4806770001305,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,12,2024_omap_2024_000016,1.15
2,0.21662139892578125,0.3302830084074173,0.19780777824653512,zijinshan,798.2131250000748,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,13,2024_omap_2024_000058,1.15
1,0.8961257934570312,0.9447344493334848,0.8952575479572722,zijinshan,602.3921670002892,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,14,2024_omap_2024_000010,1.15
1,0.9301223754882812,0.9637780888878342,0.9300885057076449,zijinshan,600.467258000208,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,15,2024_omap_2024_000014,1.15
1,0.38231658935546875,0.5446897055928915,0.3742773672983584,zijinshan,636.8887949993223,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,16,2024_omap_2024_000018,1.15
1,0.8704643249511719,0.9305152272266864,0.8700593509281475,zijinshan,597.9102989995226,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,17,2024_omap_2024_000047,1.15
2,0.5765876770019531,0.42061855670103093,0.26631853785900783,zijinshan,863.0763319997641,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,18,2024_omap_2024_000001,1.15
1,0.8169288635253906,0.8880443987206674,0.7986329649303895,zijinshan,595.2754500003721,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,19,2024_omap_2024_000045,1.15
1,0.9507408142089844,0.9746595732572447,0.9505716812059086,zijinshan,599.3344689995865,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,20,2024_omap_2024_000026,1.15
1,0.8228721618652344,0.9020683895161103,0.8216070845419444,zijinshan,597.062638999887,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,21,2024_omap_2024_000003,1.15
1,0.9533538818359375,0.9761041194403189,0.9533236122668661,zijinshan,597.4683499998719,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,22,2024_omap_2024_000015,1.15
1,0.16168212890625,0.24769612071916636,0.14135454680430418,zijinshan,597.7662799996324,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,23,2024_omap_2024_000000,1.15
1,0.3869171142578125,0.3544608859112161,0.21540714704159344,zijinshan,598.9194190005946,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,24,2024_omap_2024_000062,1.15
1,0.061248779296875,0.11024014925265206,0.05833553359124183,zijinshan,632.0798460001242,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,25,2024_omap_2024_000035,1.15
1,0.8595123291015625,0.9155959938578598,0.8443310691143339,zijinshan,599.838267999985,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,26,2024_omap_2024_000036,1.15
0,0.7505340576171875,0.0,0.0,zijinshan,2971.465513000112,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,0,27,2024_omap_2024_000061,1.15
1,0.6860923767089844,0.5540447532285948,0.3831686730731751,zijinshan,595.0765709994812,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,28,2024_omap_2024_000053,1.15
1,0.928619384765625,0.9629273008967029,0.9285051103257236,zijinshan,599.9985690004905,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,29,2024_omap_2024_000038,1.15
1,0.9240913391113281,0.9604336215792749,0.9238790725786399,zijinshan,600.9182280004097,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,30,2024_omap_2024_000031,1.15
0,0.98089599609375,0.0,0.0,zijinshan,380.1117399998475,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,0,31,2024_omap_2024_000002,1.15
1,0.7814216613769531,0.8750340772534061,0.7778316298835244,zijinshan,599.7536180002498,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,32,2024_omap_2024_000051,1.15
2,0.7833824157714844,0.17274886004399576,0.09454029403323022,zijinshan,873.9517670001078,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,33,2024_omap_2024_000060,1.15
2,0.6946525573730469,0.2954467437131968,0.17332796298591316,zijinshan,874.4507769997654,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,34,2024_omap_2024_000056,1.15
1,0.5576324462890625,0.7094653505035827,0.5497452941541903,zijinshan,598.5476189998735,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,35,2024_omap_2024_000055,1.15
1,0.9479026794433594,0.9732472198225622,0.9478885653997169,zijinshan,599.2259290005677,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,36,2024_omap_2024_000030,1.15
1,0.18419265747070312,0.1387800467942703,0.07456402267514821,zijinshan,643.580493000627,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,37,2024_omap_2024_000009,1.15
3,0.5065536499023438,0.4465712867728852,0.287474592796197,zijinshan,1061.2705780004035,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,3,38,2024_omap_2024_000057,1.15
1,0.9259986877441406,0.9612163499505183,0.925328724518076,zijinshan,598.4723490000761,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,39,2024_omap_2024_000044,1.15
1,0.8478355407714844,0.5683335678033049,0.3969734534679809,zijinshan,646.0719910000989,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,40,2024_omap_2024_000064,1.15
1,0.5545768737792969,0.7079758007437845,0.5479586227187909,zijinshan,598.9996389998851,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,41,2024_omap_2024_000046,1.15
1,0.927215576171875,0.962115195221908,0.9269961278868669,zijinshan,598.2616789997337,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,42,2024_omap_2024_000013,1.15
0,0.9399909973144531,0.0,0.0,zijinshan,850.5991659994834,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,0,43,2024_omap_2024_000065,1.15
1,0.4797935485839844,0.6080370667379489,0.4368198694149277,zijinshan,624.1006600002947,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,44,2024_omap_2024_000050,1.15
1,0.428741455078125,0.5944976983482264,0.42297881522467884,zijinshan,598.9660589993946,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,45,2024_omap_2024_000023,1.15
2,0.7359619140625,0.298737614232741,0.17559761312068986,zijinshan,855.7964339997852,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,46,2024_omap_2024_000063,1.15
1,0.9530181884765625,0.97580039847996,0.9527443645083933,zijinshan,599.0724490002322,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,47,2024_omap_2024_000028,1.15
1,0.9068489074707031,0.950773603733457,0.906166302255252,zijinshan,599.6794279999449,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,48,2024_omap_2024_000007,1.15
1,0.13751983642578125,0.23400550202599232,0.13250635961462462,zijinshan,620.4572010001357,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,49,2024_omap_2024_000043,1.15
1,0.96807861328125,0.9837804310745852,0.96807861328125,zijinshan,600.8880380004484,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,50,2024_omap_2024_000037,1.15
1,0.6428451538085938,0.7783632791231684,0.6371479064287596,zijinshan,598.3155990006708,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,51,2024_omap_2024_000034,1.15
1,0.8628196716308594,0.9262128073440428,0.862566450483641,zijinshan,598.6809179994452,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,52,2024_omap_2024_000041,1.15
1,0.5027809143066406,0.6616761104809467,0.4944065600732345,zijinshan,597.3552499999641,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,53,2024_omap_2024_000048,1.15
1,0.9650611877441406,0.9822199876147528,0.9650611877441406,zijinshan,598.85752900027,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,54,2024_omap_2024_000042,1.15
1,0.9452743530273438,0.971802028461357,0.945150696034838,zijinshan,597.8243990002738,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,55,2024_omap_2024_000020,1.15
1,0.11489486694335938,0.16514045358213306,0.09000168645307542,zijinshan,598.3769189997474,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,56,2024_omap_2024_000006,1.15
1,0.7018013000488281,0.8229346223280277,0.6991409635679262,zijinshan,598.7207089992808,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,57,2024_omap_2024_000032,1.15
1,0.4160308837890625,0.579062567024313,0.40752150910097185,zijinshan,600.3902289994585,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,58,2024_omap_2024_000024,1.15
1,0.4952735900878906,0.6555396747294402,0.48758573414765444,zijinshan,598.6117290003676,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,59,2024_omap_2024_000022,1.15
1,0.9681816101074219,0.9838336108166149,0.9681816101074219,zijinshan,611.5121240000008,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,60,2024_omap_2024_000040,1.15
1,0.6999359130859375,0.8232534311214172,0.6996013014985565,zijinshan,599.8124979996646,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,61,2024_omap_2024_000004,1.15
1,0.8343887329101562,0.9093043758016871,0.8336921462117788,zijinshan,598.8753390001875,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,62,2024_omap_2024_000008,1.15
1,0.5582008361816406,0.6219976696139197,0.4513763553938636,zijinshan,601.3810779995765,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,63,2024_omap_2024_000052,1.15
1,0.8913955688476562,0.942459274829217,0.8911801242236025,zijinshan,600.1905379998789,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,64,2024_omap_2024_000027,1.15
1,0.280914306640625,0.4187966725659351,0.26485946829213125,zijinshan,599.0901889999805,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,65,2024_omap_2024_000049,1.15
1,0.9009971618652344,0.9478615668650845,0.9008905454017765,zijinshan,600.5259289995593,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,66,2024_omap_2024_000039,1.15
1,0.9460792541503906,0.9722792587667948,0.9460539422412707,zijinshan,598.8479289999304,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,67,2024_omap_2024_000019,1.15
1,0.13859176635742188,0.20774873959309118,0.11591496358938219,zijinshan,602.64407700015,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,1,2024_omap_2024_000005,1.30
1,0.8882522583007812,0.9405079589441148,0.8876970496227689,zijinshan,600.2932080000392,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,2,2024_omap_2024_000021,1.30
2,0.7357635498046875,0.1241876343406246,0.06620472101268553,zijinshan,889.7283910000624,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,3,2024_omap_2024_000059,1.30
1,0.2608795166015625,0.3905510820332159,0.24266137164924678,zijinshan,600.1389379998727,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,4,2024_omap_2024_000066,1.30
1,0.9068107604980469,0.9506192554380674,0.9058859335511311,zijinshan,601.8095879999237,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,5,2024_omap_2024_000017,1.30
1,0.6302947998046875,0.7707844547037009,0.6270539431861036,zijinshan,599.3071489992872,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,6,2024_omap_2024_000033,1.30
1,0.6873512268066406,0.8119089091914693,0.6833726096194708,zijinshan,600.9882880007353,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,7,2024_omap_2024_000011,1.30
1,0.8664512634277344,0.9284158826813015,0.8663957104966894,zijinshan,600.4965179999999,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,8,2024_omap_2024_000054,1.30
1,0.47531890869140625,0.6376984147889809,0.4681037016412208,zijinshan,601.3679179995961,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,9,2024_omap_2024_000012,1.30
1,0.9011955261230469,0.9480088562189245,0.9011566892203892,zijinshan,600.0011490004908,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,10,2024_omap_2024_000029,1.30
1,0.577484130859375,0.7261696383540511,0.5700677737149777,zijinshan,612.3992940001699,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,11,2024_omap_2024_000025,1.30
1,0.9080924987792969,0.9516271841853238,0.9077182943224517,zijinshan,600.0982679997833,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,12,2024_omap_2024_000016,1.30
