dataset,epoch,train_loss,val_loss,val_mIoU,val_veg_IoU,val_F1,val_Accuracy,lr
loveda,28,0.11015876710414886,0.15222225427627564,0.7290301884891468,0.5230901980624146,0.6868801318895743,0.9392997360229492,0.0008187119948743449
loveda,29,0.10722001016139984,0.1537130069732666,0.7205656415421651,0.5062232889080961,0.6721756231442573,0.9389800262451172,0.0008064535268264883
loveda,30,0.10642930954694747,0.15005389869213104,0.7325930626387611,0.5293473842115132,0.6922526427629512,0.9401571655273437,0.0007938926261462367
loveda,31,0.10580316722393036,0.14875096559524537,0.7361915238285033,0.536041592732554,0.6979519243081932,0.9407027053833008,0.0007810416889260654
loveda,32,0.10524174451828003,0.15196091413497925,0.7249760659265827,0.5142353980720621,0.6792013959345967,0.9398125457763672,0.0007679133974894983
loveda,33,0.1030311381816864,0.1519934856891632,0.7242301831404587,0.5128322504156887,0.6779763589449856,0.9397133255004883,0.0007545207078751857
loveda,34,0.10154454499483108,0.1489676922559738,0.740262460185052,0.5440030114941444,0.7046657389193927,0.9409906387329101,0.0007408768370508577
loveda,35,0.10174232810735702,0.15415274024009704,0.7217518667955038,0.5078253372158352,0.6735864223551556,0.9396815490722656,0.0007269952498697734
loveda,36,0.10018141031265258,0.15583009779453277,0.7159362010993016,0.496676383075103,0.663705779942383,0.9390910339355468,0.0007128896457825364
loveda,37,0.09855113178491592,0.15208761334419252,0.7283829162801534,0.5208925682724912,0.6849827254585746,0.9400527572631836,0.0006985739453173903
loveda,38,0.0987947455048561,0.15008303701877593,0.7353931226265643,0.5340799843867085,0.6962870121797748,0.9409877777099609,0.0006840622763423391
loveda,39,0.0973820972442627,0.14905967831611633,0.735928374342916,0.5353919524349116,0.6974010142307399,0.9407991790771484,0.0006693689601226458
loveda,40,0.09597722947597503,0.14875328600406645,0.7384249617309022,0.5405673833518823,0.7017770065672106,0.9407262802124023,0.0006545084971874737
loveda,41,0.09640900403261185,0.14995502531528473,0.7322581465410507,0.527876660687527,0.6909938141865307,0.940831298828125,0.0006394955530196147
loveda,42,0.09437554538249969,0.15073911726474762,0.730827187548344,0.5248882056886539,0.6884284418104072,0.9408951568603515,0.0006243449435824273
loveda,43,0.09401802033185959,0.14857652604579927,0.7377755204887165,0.5383226843794601,0.6998826577098973,0.9415094375610351,0.0006090716206982714
loveda,44,0.09507715374231339,0.14850701451301573,0.739788091170412,0.5421945466169049,0.7031467564274703,0.9417048645019531,0.0005936906572928625
loveda,45,0.09314186334609985,0.14708732485771178,0.7426330584970238,0.5480815123906017,0.7080783640962613,0.9416312408447266,0.0005782172325201156
loveda,46,0.0928056812286377,0.14884482622146605,0.7355070083599744,0.5336637492806956,0.6959331855251707,0.9415414428710938,0.0005626666167821523
loveda,47,0.09238536983728408,0.14992524266242982,0.7351547011289,0.5328428934609136,0.6952348420493893,0.9416298294067382,0.0005470541566592572
loveda,48,0.09140882730484008,0.1535934865474701,0.7245806495197781,0.5126213932067933,0.6777920707838513,0.9405106353759766,0.0005313952597646569
loveda,49,0.09016635596752166,0.14581438541412353,0.7428068097715405,0.5480759581314618,0.7080737288795482,0.9419361114501953,0.0005157053795390643
loveda,50,0.09094729810953141,0.14701115131378173,0.7382221465309533,0.5388363994099774,0.7003166803392209,0.9418472671508789,0.0005000000000000002
loveda,51,0.09038943842053414,0.14801381051540374,0.7386363890291219,0.539557937761016,0.7009257976295414,0.9419516372680664,0.00048429462046093607
loveda,52,0.0885654467344284,0.14701905548572541,0.7435068985078885,0.5492687976761268,0.7090684308623776,0.9421349334716796,0.0004686047402353435
loveda,53,0.08830180734395982,0.14631574094295502,0.7451690296629241,0.5525180281444498,0.7117701928457636,0.9422535324096679,0.000452945843340743
loveda,54,0.08831623882055283,0.14974120855331421,0.7353602822864662,0.5327522430820038,0.6951576753340963,0.9420658874511719,0.00043733338321784806
loveda,55,0.08767948478460312,0.1489349389076233,0.7388070762273293,0.5390804826783713,0.7005227975345919,0.9426560974121094,0.0004217827674798847
loveda,56,0.08652326226234436,0.14643677949905395,0.7491965840450978,0.5606469041860865,0.7184801413853147,0.9423277664184571,0.00040630934270713783
loveda,57,0.08736762642860413,0.14948541700839996,0.7366221785975144,0.5350648089504235,0.6971234124196564,0.9422856521606445,0.000390928379301729
loveda,58,0.08619712889194489,0.148776153922081,0.7376143882159323,0.5370869084727592,0.6988373988643306,0.9422841262817383,0.0003756550564175727
loveda,59,0.08620179951190948,0.145652939081192,0.7478389738106265,0.5579449538711758,0.7162575962453568,0.9422700500488281,0.00036050444698038553
loveda,60,0.08536129117012024,0.14919472813606263,0.739471495813437,0.5409068701706693,0.70206302618504,0.9422520828247071,0.00034549150281252655
loveda,61,0.08472180008888244,0.14821844875812532,0.7413262924706052,0.5447370912123329,0.7052812990782983,0.9422085952758789,0.0003306310398773544
loveda,62,0.08419829040765762,0.14656099915504456,0.7437310687482879,0.5491814206284937,0.7089956196423968,0.9425966262817382,0.00031593772365766127
loveda,63,0.08442843437194825,0.14828918635845184,0.7404085899499069,0.5424325539417996,0.7033468692755134,0.9425788497924805,0.0003014260546826097
loveda,64,0.08384602457284927,0.14655621588230133,0.7461708115131908,0.5538398800864083,0.7128660902378301,0.9428635787963867,0.0002871103542174637
loveda,65,0.08338817656040191,0.14723617613315582,0.74495211751835,0.5509549673775652,0.7104719079099354,0.9432036590576172,0.0002730047501302267
loveda,66,0.08339846342802047,0.14640165090560914,0.7448145309069817,0.5506787912000367,0.7102422427198843,0.9432001113891602,0.00025912316294914234
loveda,67,0.08237920135259628,0.14586369812488556,0.7466857418563363,0.5545309282881844,0.7134382702810832,0.9431673812866211,0.0002454792921248144
loveda,68,0.08223862737417222,0.1479719489812851,0.7443958723889748,0.5501345518587043,0.7097894195043392,0.9429377365112305,0.00023208660251050164
loveda,69,0.08220726996660233,0.1454066514968872,0.7474115310329528,0.5562123218571317,0.7148283226460597,0.9429966354370117,0.00021895831107393473
loveda,70,0.08199135035276413,0.14819279849529265,0.7399799375529472,0.5411232936314702,0.7022452984360241,0.9429512786865234,0.00020610737385376356
loveda,71,0.08151558011770249,0.14419080436229706,0.7504818566259923,0.5621270194812138,0.7196943814055499,0.9432895660400391,0.00019354647317351177
loveda,72,0.08112012818455697,0.14700884580612184,0.7432539114967565,0.5476502466891637,0.7077183593137191,0.9430716323852539,0.0001812880051256552
loveda,73,0.08059049248695374,0.14649505376815797,0.7451197205686987,0.5514110077372022,0.710850967264256,0.9431064224243164,0.00016934406733817422
loveda,74,0.0810441417992115,0.14559127688407897,0.7478811639584433,0.5568261355330355,0.7153350304494804,0.9432873916625977,0.0001577264470356557
loveda,75,0.08114323765039444,0.1478439426422119,0.7411352512942029,0.5434070698145794,0.7041655833283993,0.9430100631713867,0.00014644660940672634
loveda,76,0.08078132718801498,0.1467724061012268,0.7446317447387645,0.5504131090332312,0.7100212270218024,0.9431093978881836,0.0001355156862892944
loveda,77,0.0808783158659935,0.14535492718219756,0.7479054547256268,0.5568734032593108,0.7153740337441665,0.9432892990112305,0.00012494446518477025
loveda,78,0.08049282997846603,0.14664723932743073,0.744456082207221,0.5497822677497404,0.7094961391551029,0.9433414077758789,0.00011474337861210548
loveda,79,0.0801338517665863,0.14642724514007568,0.7468093745867607,0.5547561986287854,0.7136246816292506,0.9431900405883789,0.00010492249381215483
loveda,80,0.07975230425596237,0.14732746839523314,0.7453160318556706,0.551865649012639,0.711228641943017,0.9430601119995117,9.549150281252637e-05
loveda,81,0.07955925077199937,0.14807662963867188,0.7425211392437858,0.5460953892128795,0.7064187540083123,0.9431245803833008,8.645971286271918e-05
loveda,82,0.07977558761835098,0.14612572729587556,0.7467460372530018,0.5543035501465607,0.7132500599310778,0.9434643173217774,7.78360372489926e-05
loveda,83,0.0813928109407425,0.14585304856300355,0.747951820609006,0.556607844377868,0.7151548752477582,0.9435941696166992,6.962898649802815e-05
loveda,84,0.08013557553291321,0.14668502807617187,0.7457069017326718,0.5521540555027661,0.7114681091677013,0.9434915161132813,6.184665997806824e-05
loveda,85,0.07930748403072357,0.14681476831436158,0.7453518445902817,0.5514954246017378,0.7109211098618667,0.9434364700317383,5.449673790581613e-05
loveda,86,0.08015252590179443,0.14648475706577302,0.7467667740469028,0.5542527302407672,0.713207986650805,0.9435432815551758,4.758647376699034e-05
loveda,87,0.07970982611179352,0.14687694787979125,0.7452331126953826,0.5511465449021731,0.7106311737127745,0.9435274124145507,4.112268715800956e-05
loveda,88,0.07917242407798768,0.14657263696193695,0.7456190511672279,0.5519334041769485,0.7112849078336071,0.9435269165039063,3.511175705587434e-05
loveda,89,0.07928893893957138,0.14597027778625488,0.7468235289970356,0.5543833147999752,0.7133160907241411,0.943530616760254,2.9559615522887284e-05
loveda,90,0.07918425917625427,0.14611318469047546,0.7466412908328512,0.5540190488010679,0.7130144887586749,0.9435245895385742,2.447174185242324e-05
loveda,91,0.0796903669834137,0.14638546884059905,0.7462595467440357,0.5532342428614931,0.7123642108768868,0.9435304641723633,1.9853157161528526e-05
