dataset,epoch,train_loss,val_loss,val_mIoU,val_veg_IoU,val_F1,val_Accuracy,lr
potsdam,84,0.13605939447879792,0.21391134560108185,0.8525287947261585,0.8746872233247772,0.9331553684710245,0.9223314762115479,6.184665997806824e-05
potsdam,85,0.13611768782138825,0.21368198692798615,0.8528345561062849,0.8757586129699257,0.9337647252844754,0.9226491451263428,5.449673790581613e-05
potsdam,86,0.1361419215798378,0.21350290775299072,0.8529805940487513,0.8756741348918554,0.933716703346601,0.9226944446563721,4.758647376699034e-05
potsdam,87,0.13522980213165284,0.21381894648075103,0.8529715802870232,0.875699249656049,0.9337309803974467,0.9226952075958252,4.112268715800956e-05
potsdam,88,0.13521288335323334,0.21423900723457337,0.8529781947260704,0.8758401100776435,0.9338110485774732,0.9227232933044434,3.511175705587434e-05
potsdam,89,0.1357402592897415,0.21449137330055237,0.8529143548643475,0.8757740685855452,0.9337735106295988,0.9226849555969239,2.9559615522887284e-05
potsdam,90,0.13512359857559203,0.21423547863960266,0.8527168541797263,0.8753089877724795,0.9335090840813223,0.9225196361541748,2.447174185242324e-05
potsdam,91,0.13519207239151002,0.2141963094472885,0.8526813630940767,0.8753324002906527,0.9335223986478208,0.9225090503692627,1.9853157161528526e-05
potsdam,92,0.1355699747800827,0.21422838866710664,0.8527709827485617,0.8756076842880838,0.9336789261667312,0.9225955963134765,1.570841943568452e-05
potsdam,93,0.1354589968919754,0.21422605514526366,0.852818991984659,0.8757264321177862,0.9337464324464934,0.922636890411377,1.204161903062634e-05
potsdam,94,0.13530836701393129,0.2141539514064789,0.8528582027562623,0.8757419372828962,0.9337552462589296,0.9226559162139892,8.85637463565564e-06
