dataset,epoch,train_loss,val_loss,val_mIoU,val_veg_IoU,val_F1,val_Accuracy,lr
vaihingen,21,0.15997991558187497,0.17666341364383698,0.8665742211205318,0.8481557544723447,0.9178401251300341,0.9299758873600572,0.0008950775061878452
vaihingen,22,0.15756274944877033,0.17764995992183685,0.8657414778083392,0.8487995162693468,0.9182169389378912,0.9292670428288189,0.0008852566213878947
vaihingen,23,0.15628648924161187,0.17471303045749664,0.8675539297269204,0.8503667133170074,0.9191331720322851,0.9303578882246836,0.0008750555348152298
vaihingen,24,0.15477004286295137,0.17132322490215302,0.869283221653993,0.8507244158541546,0.9193420787735428,0.9315772163503824,0.0008644843137107057
vaihingen,25,0.1531184009328392,0.17328299582004547,0.8681994148138811,0.8516176782487916,0.9198634126827174,0.9306445752150385,0.0008535533905932737
vaihingen,26,0.15117371156348947,0.1692250370979309,0.8707984661088244,0.8536429481018547,0.9210435580120669,0.9322378915043008,0.0008422735529643444
vaihingen,27,0.14991103066420702,0.16656805574893951,0.8720570354755595,0.8539953542534287,0.9212486453045268,0.9331095988431896,0.0008306559326618259
vaihingen,28,0.14865279160671352,0.16736631095409393,0.8722002970396696,0.8554396387302494,0.9220883513253609,0.9329909922332702,0.0008187119948743449
vaihingen,29,0.14716651582199594,0.16554689407348633,0.8731040578127851,0.8559369161361922,0.9223771656184696,0.9335759194108615,0.0008064535268264883
vaihingen,30,0.14583181326063524,0.16444315016269684,0.8734756625124427,0.8561151603779069,0.9224806506117875,0.9338210521608205,0.0007938926261462367
vaihingen,31,0.1443233823183901,0.16521680355072021,0.8732750519781055,0.8565998024053427,0.9227619234856789,0.933600237026878,0.0007810416889260654
vaihingen,32,0.14319971490720784,0.16386058926582336,0.873896417706731,0.8571177976394985,0.9230623913345115,0.9339751568998673,0.0007679133974894983
vaihingen,33,0.1420228567367755,0.16206218302249908,0.8746054198470872,0.8572908855105068,0.9231627551705412,0.9344677516733502,0.0007545207078751857
vaihingen,34,0.1415554906085411,0.16356869041919708,0.8740750402311059,0.8576167456859151,0.9233516522475627,0.9340304072688242,0.0007408768370508577
vaihingen,35,0.1419097398934157,0.16152316331863403,0.8751972488102069,0.8581192067153209,0.9236427927918102,0.9347730728522234,0.0007269952498697734
vaihingen,36,0.14008238837585685,0.1621869057416916,0.8750685119414291,0.8582423697632989,0.9237141330198181,0.9346598701569744,0.0007128896457825364
vaihingen,37,0.14035005599075223,0.1624699831008911,0.874905574849962,0.8582804934106161,0.9237362136168812,0.9345352074357866,0.0006985739453173903
vaihingen,38,0.13758330343302733,0.16124708950519562,0.8754692058046978,0.8585705052413944,0.9239041541013606,0.9349024872914834,0.0006840622763423391
vaihingen,39,0.1377105570357779,0.16229037940502167,0.87523427419346,0.8588760053999798,0.9240810069148996,0.9346850263114742,0.0006693689601226458
vaihingen,40,0.13709576659321043,0.1603267937898636,0.8761164598213133,0.8591287930955099,0.9242273007509421,0.9352900784126653,0.0006545084971874737
vaihingen,41,0.1375529583751785,0.16114400327205658,0.8760038302601514,0.8594259204606308,0.924399204080932,0.9351621547084867,0.0006394955530196147
vaihingen,42,0.135199026198861,0.16155114769935608,0.8759775109014107,0.8596317257614602,0.9245182407387337,0.9351120287413723,0.0006243449435824273
vaihingen,43,0.1354575138654768,0.16017451882362366,0.8766080796378102,0.8597598025610058,0.9245923063581251,0.9355522614451186,0.0006090716206982714
vaihingen,44,0.13399423020226614,0.162236750125885,0.8757462572442505,0.8595334617233492,0.924461408644687,0.9349588557117514,0.0005936906572928625
vaihingen,45,0.1351524213826434,0.16013863682746887,0.8766326705328639,0.8596538204034999,0.9245310185924559,0.9355867346938775,0.0005782172325201156
vaihingen,46,0.1341871035210094,0.1609782576560974,0.8763479422590645,0.8597241339982977,0.924571680585702,0.9353676898078442,0.0005626666167821523
vaihingen,47,0.1325875193991276,0.16406039893627167,0.8745544439767237,0.85867188433684,0.9239628484972834,0.9342230847781041,0.0005470541566592572
vaihingen,48,0.13160267139073484,0.15928566455841064,0.8767419534812726,0.8593571579701348,0.924359426360342,0.9357139130305153,0.0005313952597646569
vaihingen,49,0.13159165776664425,0.163905069231987,0.8749912831936635,0.8592117732649776,0.9242753145394604,0.9344602979979428,0.0005157053795390643
vaihingen,50,0.13037435330959582,0.15966923534870148,0.8774163054731032,0.8606703989938944,0.9251186018321976,0.9360026497816073,0.0005000000000000002
vaihingen,51,0.13032003663341452,0.16202518343925476,0.8766128762910286,0.8605536440803139,0.9250511500362487,0.9354357977668788,0.00048429462046093607
vaihingen,52,0.1300323894305259,0.16012533009052277,0.8775525105520313,0.8608922213739189,0.9252467300210562,0.9360679626123641,0.0004686047402353435
vaihingen,53,0.1293557612514644,0.16098304092884064,0.8773649915773659,0.8609252719704872,0.9252658179647106,0.9359261564377395,0.000452945843340743
vaihingen,54,0.13046915912480087,0.1620538979768753,0.8768973308253156,0.8607413724587717,0.9251596005751123,0.9356140337800569,0.00043733338321784806
vaihingen,55,0.12947798154739118,0.15919750928878784,0.8778732456099236,0.860683629987563,0.9251262451245577,0.9363358290723156,0.0004217827674798847
vaihingen,56,0.12867610804412677,0.16487208008766174,0.8754124416597209,0.8598526020306797,0.9246459650531981,0.9346717960376262,0.00040630934270713783
vaihingen,57,0.12847739319253412,0.16092246770858765,0.8775219334398277,0.8612620450097709,0.9254602782224033,0.9359894195077593,0.000390928379301729
vaihingen,58,0.12771459108924274,0.1599496603012085,0.8778392080940642,0.8611605832352626,0.9254016993399934,0.9362360429927997,0.0003756550564175727
vaihingen,59,0.12688960037801578,0.16233791410923004,0.8767656439885348,0.8606892489262696,0.9251294910452559,0.9355263599230781,0.00036050444698038553
vaihingen,60,0.1259296036655118,0.1614493429660797,0.8773875498873852,0.8611892815469413,0.9254182689373296,0.9359027705311489,0.00034549150281252655
vaihingen,61,0.1263916570207347,0.16100090742111206,0.877706815605096,0.8614308152148219,0.925557703432998,0.9360983363396491,0.0003306310398773544
vaihingen,62,0.12585616731865806,0.16290400922298431,0.8768654775049766,0.860985135718792,0.9253003897704349,0.9355550565733963,0.00031593772365766127
vaihingen,63,0.12570709536164443,0.16028662025928497,0.8782161488582596,0.8615895477566392,0.9256493181269974,0.9364452117589184,0.0003014260546826097
vaihingen,64,0.12604371046427615,0.16102853417396545,0.8779142912987179,0.8613903449930165,0.9255343429819373,0.9362555157198015,0.0002871103542174637
vaihingen,65,0.12513939772518526,0.16446377336978912,0.8760863226441089,0.8602683225318433,0.9248862780838086,0.9350971213905577,0.0002730047501302267
vaihingen,66,0.12474179156818745,0.16187924146652222,0.8775398086745893,0.8612054090911112,0.9254275803030968,0.936010941995498,0.00025912316294914234
vaihingen,67,0.12467321485095884,0.16032429039478302,0.8781503520129965,0.8613646380291258,0.9255195037348158,0.9364319814850703,0.0002454792921248144
vaihingen,68,0.12522400101149303,0.1626695990562439,0.8772871651747476,0.8612822334929298,0.9254719332668055,0.9358162147254812,0.00023208660251050164
vaihingen,69,0.12428735464996432,0.16146624088287354,0.8778694221268544,0.8616089614680797,0.9256605219482914,0.936189643863389,0.00021895831107393473
vaihingen,70,0.12344340526539346,0.16163256764411926,0.8777984694404258,0.8615518971047582,0.9256275889430922,0.9361466920588543,0.00020610737385376356
vaihingen,71,0.12359896135626372,0.16280043125152588,0.877205734906469,0.8611262948885462,0.9253819015437798,0.9357803439125832,0.00019354647317351177
vaihingen,72,0.1230320292785301,0.16149693727493286,0.8778218130027811,0.8613009848678504,0.9254827584255553,0.9362017560859259,0.0001812880051256552
vaihingen,73,0.12305879074594249,0.16182513535022736,0.8778168316332386,0.861418350984087,0.925550508867258,0.9361802335981873,0.00016934406733817422
vaihingen,74,0.12283623820136053,0.16187098622322083,0.8778456591116126,0.8614866169926302,0.9255899119859651,0.9361908550856427,0.0001577264470356557
vaihingen,75,0.12262393747057233,0.1628861278295517,0.8773579370708233,0.861240805968049,0.9254480164054961,0.9358736080261176,0.00014644660940672634
vaihingen,76,0.12287432654118687,0.16369642317295074,0.8769372431335216,0.860976558633991,0.9252954365701114,0.9356081640106737,0.0001355156862892944
vaihingen,77,0.12281227727299152,0.16229546070098877,0.8776443052932188,0.8613742223321128,0.925525036285179,0.9360614406463827,0.00012494446518477025
vaihingen,78,0.12175116914769878,0.16187962889671326,0.8778333209226052,0.8614519907270675,0.9255699260775365,0.936187128247939,0.00011474337861210548
vaihingen,79,0.12143575242772606,0.1631789207458496,0.8772959104196896,0.8612500654706027,0.9254533621766103,0.9358273020676495,0.00010492249381215483
vaihingen,80,0.12199714506820122,0.16331006586551666,0.8772297071789399,0.8612095444629553,0.9254299678668948,0.9357853751434833,9.549150281252637e-05
vaihingen,81,0.12190803242211017,0.1620400846004486,0.8777945117942048,0.8614907850452971,0.9255923176910422,0.9361530276829505,8.645971286271918e-05
vaihingen,82,0.12124065115399983,0.1613914519548416,0.878094344176024,0.8616119550779038,0.925662249565697,0.9363528793548098,7.78360372489926e-05
vaihingen,83,0.12173422874871248,0.16247732937335968,0.8776117960984249,0.8614236579045471,0.9255535721236874,0.9360304147224997,6.962898649802815e-05
vaihingen,84,0.12195769489181708,0.16272535920143127,0.877491999936867,0.861351554086912,0.925511950921543,0.9359542940624022,6.184665997806824e-05
vaihingen,85,0.12203034920536954,0.16243000328540802,0.8776206665766224,0.8614063114813838,0.9255435593702711,0.936039452303931,5.449673790581613e-05
vaihingen,86,0.12171873195756296,0.16213254630565643,0.8777447333447173,0.8614578527767657,0.9255733096419192,0.9361218154171822,4.758647376699034e-05
vaihingen,87,0.12176031892344077,0.1618853658437729,0.8778353387831926,0.8614764185811812,0.9255840256497035,0.9361848921453169,4.112268715800956e-05
vaihingen,88,0.12083227974102363,0.16203820705413818,0.8777779368341718,0.861458503896419,0.9255736854656792,0.9361458535203709,3.511175705587434e-05
vaihingen,89,0.1211069166104986,0.16228868067264557,0.877678189261745,0.8614238761062805,0.9255536980735455,0.9360785840998196,2.9559615522887284e-05
vaihingen,90,0.12140582811943493,0.16234248876571655,0.877653162309128,0.8614132838422127,0.9255475839993335,0.9360619996720383,2.447174185242324e-05
vaihingen,91,0.12115278215326877,0.16247011721134186,0.877612729964094,0.8614176070120593,0.9255500794309168,0.9360319986285237,1.9853157161528526e-05
vaihingen,92,0.12136872904085964,0.1624850183725357,0.8776002406187337,0.8614149476546303,0.9255485443909292,0.9360233337308627,1.570841943568452e-05
vaihingen,93,0.12036041508180013,0.1624251753091812,0.8776400764398169,0.8614437329074339,0.925565159642966,0.936047930859707,1.204161903062634e-05
vaihingen,94,0.12246142142677899,0.16233135759830475,0.8776803277151892,0.8614614963071072,0.9255754126702407,0.9360744845783456,8.85637463565564e-06
vaihingen,95,0.120968987991721,0.16219201683998108,0.8777451120686734,0.8614955594990763,0.9255950733837932,0.9361164115025119,6.155829702431171e-06
vaihingen,96,0.12116125401873026,0.16215206682682037,0.8777629037589889,0.8615077639902126,0.9256021174400455,0.9361274988446803,3.942649342761118e-06
vaihingen,97,0.12113821821183152,0.16216519474983215,0.8777618858819356,0.8615127569376239,0.9256049991888309,0.9361260081095989,2.2190176984600023e-06
vaihingen,98,0.12121868707378458,0.16216106712818146,0.8777642500647713,0.8615155011097255,0.9256065830192023,0.9361273125027951,9.866357858642206e-07
vaihingen,99,0.12139032313727444,0.1621733009815216,0.8777692381043352,0.8615259594007763,0.925612619098904,0.9361293622635322,2.467198171342e-07
vaihingen,100,0.12114250932976325,0.16217394173145294,0.8777707553775278,0.8615283306046886,0.9256139876472731,0.9361301076310728,0.0
