dataset,epoch,train_loss,val_loss,val_mIoU,val_veg_IoU,val_F1,val_Accuracy,lr
loveda,18,0.2039804482460022,0.25048311352729796,0.47628005456967665,0.058720452751511894,0.11092720953657431,0.894538095735007,0.0009221639627510076
loveda,19,0.20027222692966462,0.24777750730514525,0.48664203744499684,0.07780838348777717,0.1443825909685171,0.8963894396326829,0.000913540287137281
loveda,20,0.19709007382392885,0.24308741569519043,0.512121252571581,0.12519497215104777,0.22253027297431155,0.9004852715373951,0.0009045084971874739
loveda,21,0.1930843883752823,0.24007558941841126,0.5125353328315618,0.12553306526637387,0.22306419800588376,0.9009658472592835,0.0008950775061878452
loveda,22,0.19142144918441772,0.2353965562582016,0.5304842848815464,0.15877744225903861,0.2740430327147234,0.9039640509235104,0.0008852566213878947
loveda,23,0.1880752921104431,0.2315533745288849,0.5345841189852916,0.16600817926734676,0.28474616596884744,0.9049914655416585,0.0008750555348152298
loveda,24,0.18501956522464752,0.22731815040111542,0.553873052929475,0.20177565216884338,0.3357958730561716,0.9081535382597159,0.0008644843137107057
loveda,25,0.18300284922122956,0.22332946419715882,0.5655547724064385,0.22330291403257438,0.36508196207342347,0.9101871990578554,0.0008535533905932737
loveda,26,0.17984794437885285,0.21969653487205507,0.5801891635136555,0.25037857616990905,0.4004844307823235,0.9126262652614004,0.0008422735529643444
loveda,27,0.17663922786712646,0.2145245838165283,0.6118178426670242,0.30957300693085965,0.47278464857240887,0.9172511963149029,0.0008306559326618259
loveda,28,0.17754758536815643,0.21069909751415253,0.6112583977842294,0.3078347348121694,0.4707547928162047,0.9178010539497026,0.0008187119948743449
loveda,29,0.16988311111927032,0.20705193519592285,0.6114254060270827,0.30774473168582583,0.4706495453269527,0.9181934526915222,0.0008064535268264883
loveda,30,0.1661927157640457,0.19998444259166717,0.6351509371851328,0.3520126158310901,0.5207238626463643,0.9217621234030501,0.0007938926261462367
loveda,31,0.16192527174949645,0.19554979622364044,0.6414352243378187,0.36321887438923206,0.5328841629367351,0.9231726196687586,0.0007810416889260654
loveda,32,0.16042380511760712,0.19145372986793519,0.6566892236716267,0.3917670081283723,0.5629778631629079,0.9253790939312175,0.0007679133974894983
loveda,33,0.15857780873775482,0.18960340559482575,0.6514933883988365,0.38119650828591306,0.5519801215816625,0.9253851314082975,0.0007545207078751857
loveda,34,0.1548433119058609,0.18697771489620207,0.6643698016255275,0.40554854024125936,0.5770679967717769,0.9270155110985226,0.0007408768370508577
loveda,35,0.15514329344034195,0.18908936381340027,0.6425810658720903,0.36403474610020314,0.5337616906621833,0.9245344807024344,0.0007269952498697734
loveda,36,0.1498755195736885,0.1832740730047226,0.6703357026029814,0.41626364840489694,0.5878335560949044,0.9282741387278067,0.0007128896457825364
loveda,37,0.1503294175863266,0.1859117203950882,0.6511404341869165,0.3798941528280447,0.5506134685033123,0.9259095720099582,0.0006985739453173903
loveda,38,0.14474629521369933,0.18114464581012726,0.6738155396281232,0.4228759837639365,0.5943961224860959,0.9286868860034884,0.0006840622763423391
loveda,39,0.1457282429933548,0.17912528932094574,0.6865255887150479,0.4474548090728997,0.6182642888305386,0.9298246150176652,0.0006693689601226458
loveda,40,0.1466759619116783,0.18636412739753724,0.6429193379973669,0.3642970489665877,0.5340435929880979,0.9249174505448636,0.0006545084971874737
loveda,41,0.14388994455337525,0.17651375412940978,0.6848046205612701,0.44347566000958544,0.6144553348501083,0.9302397847378542,0.0006394955530196147
loveda,42,0.1460534632205963,0.17871827125549317,0.6677762987556244,0.41089217176914516,0.5824572281153413,0.9284217215008721,0.0006243449435824273
loveda,43,0.13817571938037873,0.17383740663528444,0.6928834326859392,0.45866150177873616,0.6288799714250776,0.9313455747529107,0.0006090716206982714
loveda,44,0.14096183478832244,0.17640063762664795,0.6753785211287039,0.42496345130562385,0.5964552296639619,0.9296515034063296,0.0005936906572928625
loveda,45,0.1346012222766876,0.17124229907989502,0.6968782610647068,0.4655283502304637,0.6353044622538436,0.9324509175474427,0.0005782172325201156
loveda,46,0.13486963212490083,0.17290823101997377,0.6850174958963597,0.44265901363913984,0.6136710192140588,0.9313365185372907,0.0005626666167821523
loveda,47,0.1345966041088104,0.17122093081474304,0.6940557155602421,0.459840444539737,0.6299872650599386,0.9323989281614764,0.0005470541566592572
loveda,48,0.13354505062103272,0.1736099463701248,0.6799677376037572,0.4327921792531161,0.6041241507595629,0.9309801955844427,0.0005313952597646569
loveda,49,0.13088319063186646,0.17022565722465516,0.6984374699289899,0.46795883484947776,0.6375639748746245,0.93309890281898,0.0005157053795390643
loveda,50,0.1303788009285927,0.17155134856700896,0.6864954263389338,0.4449179700535104,0.6158383787517482,0.931993597292825,0.0005000000000000002
loveda,51,0.1295495969057083,0.17117083966732025,0.6871453557475282,0.4461096324079834,0.6169789930313179,0.932108197552213,0.00048429462046093607
loveda,52,0.1293924382328987,0.16888300001621245,0.6926103690111604,0.45649863275608604,0.6268438877862428,0.9327483191961956,0.0004686047402353435
loveda,53,0.12940490663051604,0.16874898314476014,0.6909149013446176,0.45294990609802777,0.6234900517863664,0.932835005441183,0.000452945843340743
loveda,54,0.12706656217575074,0.16700433433055878,0.7069677697863661,0.48419154362353467,0.6524650348585329,0.9340906888686812,0.00043733338321784806
loveda,55,0.1279579359292984,0.169928839802742,0.6871925694300561,0.44571225412348625,0.616598846488598,0.9325419641925433,0.0004217827674798847
loveda,56,0.12563111066818236,0.1674288761615753,0.6956657452103647,0.4619468413523078,0.6319612017151113,0.9334211252068395,0.00040630934270713783
loveda,57,0.12293076157569885,0.16660058498382568,0.6967540629956726,0.46389362616473995,0.6337805122904955,0.9336552078830072,0.000390928379301729
loveda,58,0.12239425748586655,0.16572088301181792,0.6999556627341345,0.4700267706013496,0.639480559131687,0.9339893934198954,0.0003756550564175727
loveda,59,0.12407735228538513,0.16591741740703583,0.69857317532108,0.46728099410222823,0.6369345694253188,0.9339299503585218,0.00036050444698038553
loveda,60,0.12342590928077697,0.16561848521232606,0.6973647930440019,0.4646467673256598,0.6344830408140955,0.9340828625095035,0.00034549150281252655
loveda,61,0.1224939000606537,0.1645650863647461,0.6999673560582351,0.46967380883745086,0.6391538122448746,0.9343176532848347,0.0003306310398773544
loveda,62,0.12306092262268066,0.16452680706977843,0.6996215964706187,0.46887878039964204,0.6384172562858765,0.9343973330749392,0.00031593772365766127
loveda,63,0.12248590052127838,0.16266156494617462,0.7066899196148846,0.48241157308587174,0.6508470142089575,0.9351412844173462,0.0003014260546826097
loveda,64,0.12150087893009186,0.16456379771232604,0.6976175756815943,0.4648519801151494,0.6346743376468771,0.9343529837062655,0.0002871103542174637
loveda,65,0.12006126821041108,0.1632561945915222,0.7033170242844092,0.4759331839651822,0.6449251079057108,0.9348039310684099,0.0002730047501302267
loveda,66,0.12015788346529006,0.16504473745822906,0.6950655916714841,0.4600206787751502,0.6301563881424935,0.9340379168467972,0.00025912316294914234
loveda,67,0.11920351803302764,0.1632288897037506,0.7029121466539783,0.4750897252507475,0.6441502738689173,0.9348207391064534,0.0002454792921248144
loveda,68,0.12096379101276397,0.16282495260238647,0.7047418809304726,0.4786329153869187,0.6473992434581686,0.9349784961464498,0.00023208660251050164
loveda,69,0.12012489259243012,0.16462391674518584,0.6963321323048715,0.46250546534318704,0.6324837428688267,0.9341181183941801,0.00021895831107393473
loveda,70,0.11789555117487907,0.1630234307050705,0.7062229707718938,0.48167965431214477,0.6501805608389215,0.9349514765730982,0.00020610737385376356
loveda,71,0.11724754005670547,0.16611989378929137,0.6913139069943753,0.4529209712701766,0.6234626386791331,0.9335725838911167,0.00019354647317351177
loveda,72,0.11855107843875885,0.16372329890727996,0.7014244394912752,0.472359525846487,0.6416361188343841,0.9345614630074089,0.0001812880051256552
loveda,73,0.11906374633312225,0.1628718477487564,0.7043053573610638,0.4779901109977872,0.6468109731466299,0.9347649110776524,0.00016934406733817422
loveda,74,0.1178560620546341,0.16283689856529235,0.7033478880986788,0.47608623731474276,0.645065613755503,0.9347254811347475,0.0001577264470356557
loveda,75,0.11659080386161805,0.16349497854709624,0.700976740438688,0.47143872156456607,0.6407860750915811,0.9345698483922422,0.00014644660940672634
loveda,76,0.11626562356948852,0.16393985211849213,0.6993047250093004,0.4681956593100672,0.6377837399820145,0.9344307628091412,0.0001355156862892944
loveda,77,0.11600221574306488,0.1632778412103653,0.7019786505392067,0.47331816745617616,0.6425199633198102,0.9347089339753433,0.00012494446518477025
loveda,78,0.11709686994552612,0.162512189745903,0.7057832891700327,0.48066738108918045,0.6492577431341818,0.9350529583637692,0.00011474337861210548
loveda,79,0.11641067564487458,0.16381412088871003,0.6983214415766825,0.4660990581316136,0.6358356968397579,0.9345145793890968,0.00010492249381215483
loveda,80,0.1150969523191452,0.1629762476682663,0.7014073527505766,0.47196401192028087,0.6412711290469263,0.9348757844993366,9.549150281252637e-05
loveda,81,0.11653730154037475,0.1624630856513977,0.7040737751830606,0.47720820619741494,0.646094713250788,0.9350346968590212,8.645971286271918e-05
loveda,82,0.11580337643623352,0.162531378865242,0.7038054438260777,0.4766953621776781,0.6456245132031795,0.9350057020616866,7.78360372489926e-05
loveda,83,0.11459247410297393,0.16277500689029695,0.702354190959544,0.47383664869972714,0.6429975114511682,0.9349230035330421,6.962898649802815e-05
loveda,84,0.11523425281047821,0.16236464142799378,0.7043925928768733,0.4777781643128679,0.6466168953511686,0.9351033824778998,6.184665997806824e-05
loveda,85,0.11674642384052276,0.16324749648571013,0.6998840250711489,0.46901206970642884,0.6385407981027106,0.9347469849882978,5.449673790581613e-05
loveda,86,0.1155833700299263,0.16283637940883636,0.7014996624028318,0.47210324431074985,0.641399638422497,0.9349181586440274,4.758647376699034e-05
loveda,87,0.11441219925880432,0.16202063620090484,0.7048271978518641,0.47851532669084207,0.6472916689498746,0.9352315856949062,4.112268715800956e-05
loveda,88,0.11460035622119903,0.16149160921573638,0.7075961678527306,0.4839010052690436,0.6522011961051383,0.9354497920424562,3.511175705587434e-05
loveda,89,0.11585030823945999,0.16139031767845155,0.7076392800317871,0.4839464870978647,0.6522425051112358,0.9354864641254602,2.9559615522887284e-05
loveda,90,0.1154256922006607,0.16166285812854767,0.7061007590071796,0.48093160081504444,0.649498735188525,0.9353846469193959,2.447174185242324e-05
loveda,91,0.1145511394739151,0.16192277550697326,0.7046146241907584,0.4780536243292452,0.6468691209308329,0.93525681638616,1.9853157161528526e-05
loveda,92,0.11605600714683532,0.16179138481616973,0.7051903638505941,0.4791691794586531,0.6478896208938313,0.9353057870335862,1.570841943568452e-05
loveda,93,0.11510500371456146,0.16191241681575774,0.7045550443315899,0.47792215677210353,0.6467487540966603,0.9352656862598947,1.204161903062634e-05
loveda,94,0.1149324467778206,0.16199514627456665,0.7041380262003671,0.477112641625299,0.6460071198095246,0.9352315484265291,8.85637463565564e-06
loveda,95,0.11526419073343278,0.16212472796440125,0.7036241786803883,0.47612659312167815,0.6451026562901718,0.9351795590405629,6.155829702431171e-06
loveda,96,0.11470942616462708,0.16216898381710051,0.7034341210114854,0.475762230673875,0.644768135117035,0.9351600304109957,3.942649342761118e-06
loveda,97,0.11493783921003342,0.16213918030261992,0.7036101278522927,0.47610399201488596,0.6450819110176685,0.9351743414677778,2.2190176984600023e-06
loveda,98,0.1145631816983223,0.16213461458683015,0.7036290238605398,0.47614013656580845,0.6451150873433099,0.9351763539601378,9.866357858642206e-07
loveda,99,0.11389414608478546,0.16213021218776702,0.7036372970108211,0.4761568027003959,0.6451303842916175,0.9351765030336459,2.467198171342e-07
loveda,100,0.11474846214056016,0.16212163090705872,0.7036707505678894,0.4762204764246558,0.6451888237968924,0.9351803416764807,0.0
