dataset,epoch,train_loss,val_loss,val_mIoU,val_veg_IoU,val_F1,val_Accuracy,lr
potsdam,35,0.18236448466777802,0.23525283336639405,0.8354497440177115,0.8588455918004146,0.9240634032099094,0.912320040324384,0.0007269952498697734
potsdam,36,0.17919800579547882,0.23420667946338652,0.8321131597618334,0.8585410091052509,0.9238870758289852,0.9108375042858634,0.0007128896457825364
potsdam,37,0.17957842946052552,0.23392471373081208,0.8366462010941766,0.8597402490122006,0.9245809993829524,0.9129909642819874,0.0006985739453173903
potsdam,38,0.17942536771297454,0.23330146968364715,0.8346572813110926,0.8596100203930603,0.9245056877154997,0.9121111044856218,0.0006840622763423391
potsdam,39,0.1791280746459961,0.2328551381826401,0.8351027186704032,0.8598479784095943,0.9246432917005112,0.9123436591583309,0.0006693689601226458
potsdam,40,0.17671938240528107,0.23470379412174225,0.8366557280873806,0.8593025745031841,0.9243278488255678,0.912922716566539,0.0006545084971874737
potsdam,41,0.1761993408203125,0.2314725399017334,0.8363349956243868,0.861065822139672,0.9253469833213126,0.9130859986434311,0.0006394955530196147
potsdam,42,0.17440451979637145,0.23128705620765685,0.8381674507545336,0.8617017786611888,0.9257140843265101,0.9139818838419225,0.0006243449435824273
potsdam,43,0.1737467736005783,0.23208964467048646,0.836626219675553,0.8608618441307219,0.9252291854399999,0.9131742781115368,0.0006090716206982714
potsdam,44,0.17244828045368193,0.23323878645896912,0.8369056869308884,0.8606175813504172,0.925088089005146,0.9132520292631296,0.0005936906572928625
potsdam,45,0.17114780247211456,0.23144508600234986,0.8374450034450773,0.8615217712190353,0.9256102018671095,0.9136404589227949,0.0005782172325201156
potsdam,46,0.17121324837207794,0.2330597847700119,0.8378603974829315,0.8609896563286501,0.9253030003693902,0.913728179365245,0.0005626666167821523
potsdam,47,0.16973524987697602,0.23095990121364593,0.8359752416078965,0.8612733121320588,0.9254667828933559,0.9129708393583876,0.0005470541566592572
potsdam,48,0.16856408417224883,0.23033186793327332,0.8387205651629047,0.862218525300093,0.9260121877062178,0.9143086343375919,0.0005313952597646569
potsdam,49,0.1686866819858551,0.231324303150177,0.8390171340863706,0.8620536386327896,0.9259170850370898,0.9144085135880503,0.0005157053795390643
potsdam,50,0.16905601620674132,0.23144191205501558,0.8384155263986373,0.8617322721997851,0.9257316801857657,0.914094061656803,0.0005000000000000002
potsdam,51,0.16766595840454102,0.23106466829776764,0.8365809324209212,0.8612665526216063,0.9254628805406798,0.9132265004248595,0.00048429462046093607
potsdam,52,0.1674693614244461,0.2310140013694763,0.8368163590435007,0.861326050867433,0.925497228673106,0.9133373738465437,0.0004686047402353435
potsdam,53,0.16718101799488067,0.23257049024105073,0.8368830178204312,0.8604231950320654,0.9249757768336527,0.9132089842876523,0.000452945843340743
potsdam,54,0.16633322238922119,0.2312788784503937,0.8358338100767395,0.8607490126780936,0.9251640138604783,0.9128160824227427,0.00043733338321784806
potsdam,55,0.1660650908946991,0.22996700704097747,0.838488624127183,0.8619699906229593,0.9258688324343723,0.9141661759663691,0.0004217827674798847
potsdam,56,0.16645896136760713,0.23023737967014313,0.8366549161205067,0.8617474721971978,0.9257404509110791,0.9133444082527095,0.00040630934270713783
potsdam,57,0.1656033754348755,0.2300950437784195,0.8384030434298211,0.8620518222394478,0.9259160372912473,0.9141434422563767,0.000390928379301729
potsdam,58,0.16485072076320648,0.22934938371181487,0.8367639320991567,0.8622165690563303,0.9260110594905238,0.913476105380063,0.0003756550564175727
potsdam,59,0.16442448198795317,0.22876095175743102,0.83974852014254,0.8631382572077857,0.9265423581622312,0.9149084222805265,0.00036050444698038553
potsdam,60,0.16491527259349822,0.2283984750509262,0.8384607218521019,0.863146427863138,0.9265470657108681,0.9143610429927997,0.00034549150281252655
potsdam,61,0.16395502984523774,0.22853126227855683,0.8402504121709534,0.863346233043899,0.9266621712418588,0.9151597974836392,0.0003306310398773544
potsdam,62,0.16386933028697967,0.2282331556081772,0.8384580003507269,0.8631246184314367,0.9265345000465945,0.9143559651764285,0.00031593772365766127
potsdam,63,0.16340091526508332,0.2289384514093399,0.8399899467214162,0.86304959965967,0.9264912751837916,0.9149971676033453,0.0003014260546826097
potsdam,64,0.16312771439552307,0.22917523980140686,0.837835693223584,0.8627755109385681,0.9263333191489668,0.9140298668773572,0.0002871103542174637
potsdam,65,0.16307731568813325,0.22930895984172822,0.8392600499875982,0.8629647484957386,0.9264423808260938,0.914669019543537,0.0002730047501302267
potsdam,66,0.16323301196098328,0.23000728487968444,0.8371316388420523,0.8622883715263474,0.9260524682539992,0.9136441391750272,0.00025912316294914234
potsdam,67,0.16235068142414094,0.22989853322505951,0.8393409959304095,0.8625916760404949,0.9262273499194369,0.9146395775256779,0.0002454792921248144
potsdam,68,0.16258472502231597,0.22901222109794617,0.8378721125871493,0.8626876184037561,0.9262826572531175,0.9140293544371729,0.00023208660251050164
potsdam,69,0.16163351833820344,0.22873168885707856,0.8392533206818519,0.8630343100358322,0.9264824650698282,0.9146782434668536,0.00021895831107393473
potsdam,70,0.1608688235282898,0.2299036502838135,0.8371379138981573,0.8624225130184959,0.9261298196194336,0.9136712985047927,0.00020610737385376356
potsdam,71,0.16084384322166442,0.2298313319683075,0.8390797148294452,0.8627206337673675,0.9263016881092986,0.9145494346387204,0.00019354647317351177
potsdam,72,0.16060853898525237,0.2297453463077545,0.8381855041695059,0.8625679276297638,0.9262136589320921,0.9141408334699841,0.0001812880051256552
potsdam,73,0.16041535139083862,0.22990542948246,0.8379810322565369,0.8624335938367745,0.9261362087655288,0.9140300066337711,0.00016934406733817422
potsdam,74,0.16021469235420227,0.22939797043800353,0.8383328647795585,0.862612340404706,0.9262392626661957,0.9142114104589973,0.0001577264470356557
potsdam,75,0.15923228859901428,0.22940063178539277,0.83849607243571,0.8626813609448907,0.9262790502260402,0.9142931213756503,0.00014644660940672634
potsdam,76,0.1599413424730301,0.22980470359325408,0.8380518535427077,0.8626437809903166,0.9262573872623917,0.9140976021526215,0.0001355156862892944
potsdam,77,0.1596405476331711,0.23013854622840882,0.837739572710557,0.8625204624064773,0.9261862941275331,0.9139431247298042,0.00012494446518477025
potsdam,78,0.15986644327640534,0.23000166416168213,0.8390772626919909,0.8626523331946044,0.9262623172571165,0.9145365770486427,0.00011474337861210548
potsdam,79,0.15917667150497436,0.2300713151693344,0.838145467758616,0.8625040607672755,0.9261768378770235,0.9141124629179649,0.00010492249381215483
potsdam,80,0.15913214087486266,0.2301165282726288,0.8383329902680625,0.8625255834321242,0.9261892465849795,0.9141961304244123,9.549150281252637e-05
potsdam,81,0.15872795283794403,0.2298088103532791,0.8387992783190981,0.86282208671444,0.9263601638267517,0.9144471795292258,8.645971286271918e-05
potsdam,82,0.1590016782283783,0.22979556024074554,0.8383344481121753,0.8628794134131716,0.9263932031244063,0.9142596264217886,7.78360372489926e-05
potsdam,83,0.15826963782310485,0.23032349050045015,0.8377622882159192,0.8625960587911385,0.9262298765422926,0.9139663708799809,6.962898649802815e-05
potsdam,84,0.15914633572101594,0.23073154389858247,0.837737825102419,0.8624403988928017,0.9261401324901587,0.9139279844516331,6.184665997806824e-05
potsdam,85,0.1587696999311447,0.230848491191864,0.8377365797597028,0.862363320262766,0.9260956880756143,0.9139136361264739,5.449673790581613e-05
potsdam,86,0.157781183719635,0.23085419237613677,0.8379676407480782,0.862329303946501,0.9260760727107938,0.9140057821886972,4.758647376699034e-05
potsdam,87,0.15876668989658355,0.23067911267280578,0.8381258317109015,0.8624032021346769,0.9261186848757507,0.9140862352976252,4.112268715800956e-05
potsdam,88,0.1585124284029007,0.23051539659500123,0.8380516880475224,0.8624493268799227,0.9261452802313233,0.9140628493910348,3.511175705587434e-05
potsdam,89,0.1579445332288742,0.23035470247268677,0.8381613714952801,0.8625305061617861,0.9261920847022772,0.9141239229439037,2.9559615522887284e-05
potsdam,90,0.15736463963985442,0.23013058304786682,0.8383052565740712,0.8626352635742416,0.9262524772766478,0.9142037238562335,2.447174185242324e-05
potsdam,91,0.15865085124969483,0.2300142377614975,0.8384585116887207,0.8626822730280432,0.9262795759854803,0.9142772823154097,1.9853157161528526e-05
potsdam,92,0.15792286098003389,0.22997644245624543,0.8385935630318818,0.8627167795132259,0.9262994664585297,0.9143409180691999,1.570841943568452e-05
potsdam,93,0.15769806802272796,0.23003118932247163,0.8385063352204329,0.8626967028101713,0.9262878937925401,0.9143002023672873,1.204161903062634e-05
potsdam,94,0.158090740442276,0.23009099066257477,0.8383380986632916,0.8626854351272106,0.9262813987357926,0.9142265973226398,8.85637463565564e-06
potsdam,95,0.15792106986045837,0.230139821767807,0.838184723764025,0.8626574693110928,0.9262652779956888,0.9141564396028682,6.155829702431171e-06
potsdam,96,0.15776570737361909,0.2301632583141327,0.8381596022922341,0.8626470225680173,0.926259255904205,0.9141439081110896,3.942649342761118e-06
potsdam,97,0.1584411382675171,0.23017191588878633,0.8381713443393546,0.8626404808013236,0.9262554848267964,0.9141477281197359,2.2190176984600023e-06
potsdam,98,0.15798439979553222,0.23016937375068663,0.8381968530661235,0.8626458141279336,0.9262585592868745,0.9141595142439737,9.866357858642206e-07
potsdam,99,0.15756554901599884,0.23017044961452485,0.8382058991882131,0.8626454221365248,0.9262583333193259,0.9141632876671487,2.467198171342e-07
potsdam,100,0.1583160400390625,0.23017107844352722,0.8382080797254512,0.8626451899930314,0.9262581994977356,0.9141641727911033,0.0
